0,1,2,3,4,5
2008,14,2,1,10,0.1
2008,15,1,7,16,0.4375
2008,15,2,3,10,0.3
2008,16,1,7,17,0.4117647
2008,16,2,9,25,0.36
2008,17,1,3,9,0.3333333
2008,17,2,8,29,0.2758621
2008,18,1,4,7,0.5714286
2008,18,2,0,5,0
2008,19,1,0,2,0
2008,19,2,1,2,0.5
2008,20,2,1,1,1
2009,3,1,1,1,1
2009,7,1,0,1,0
2009,7,2,0,1,0
2009,8,1,0,1,0
2009,8,2,0,1,0
2009,9,2,0,2,0
2009,10,1,1,3,0.3333333
2009,10,2,0,1,0
2009,11,1,1,6,0.1666667
2009,11,2,0,5,0
2009,12,1,3,6,0.5
2009,12,2,0,4,0
2009,13,1,6,10,0.6
2009,13,2,2,7,0.2857143
2009,14,1,7,20,0.35
2009,14,2,4,11,0.3636364
2009,15,1,5,13,0.3846154
2009,15,2,7,25,0.28
2009,16,1,8,14,0.5714286
2009,16,2,8,19,0.4210526
2009,17,1,5,14,0.3571429
2009,17,2,7,16,0.4375
2009,18,1,3,8,0.375
2009,18,2,3,9,0.3333333
2009,19,1,1,2,0.5
2009,19,2,1,2,0.5
2010,1,2,1,1,1
2010,7,1,0,1,0
2010,8,1,1,1,1
2010,9,1,0,2,0
2010,9,2,0,2,0
2010,10,1,0,1,0
2010,10,2,1,2,0.5
2010,11,1,1,6,0.1666667
2010,11,2,2,3,0.6666667
2010,12,1,0,2,0
2010,12,2,3,8,0.375
2010,13,1,6,16,0.375
2010,13,2,3,10,0.3
2010,14,1,8,27,0.2962963
2010,14,2,9,13,0.6923077
2010,15,1,7,15,0.4666667
2010,15,2,6,16,0.375
2010,16,1,7,21,0.3333333
2010,16,2,5,16,0.3125
2010,17,1,7,12,0.5833333
2010,17,2,6,14,0.4285714
2010,18,1,3,6,0.5
2010,18,2,2,6,0.3333333
2010,19,1,0,1,0
2010,19,2,0,3,0
2010,20,1,0,2,0
2010,20,2,1,1,1
2011,1,1,0,2,0
2011,1,2,0,1,0
2011,2,2,0,1,0
2011,6,1,0,2,0
2011,7,2,0,1,0
2011,8,2,0,1,0
2011,9,1,1,1,1
2011,9,2,0,2,0
2011,10,1,2,4,0.5
2011,10,2,0,1,0
2011,11,1,1,4,0.25
2011,11,2,0,2,0
2011,12,1,2,7,0.2857143
2011,12,2,1,9,0.1111111
2011,13,1,12,25,0.48
2011,13,2,4,9,0.4444444
2011,14,1,5,15,0.3333333
2011,14,2,3,12,0.25
2011,15,1,8,25,0.32
2011,15,2,8,12,0.6666667
2011,16,1,9,18,0.5
2011,16,2,15,26,0.5769231
2011,17,1,7,14,0.5
2011,17,2,9,16,0.5625
2011,18,1,4,11,0.3636364
2011,18,2,6,12,0.5
2011,19,2,1,3,0.3333333
2012,4,1,0,3,0
2012,5,1,0,2,0
2012,6,1,1,2,0.5
2012,7,1,1,4,0.25
2012,7,2,0,1,0
2012,8,2,0,1,0
2012,9,1,0,2,0
2012,9,2,1,3,0.3333333
2012,10,1,0,1,0
2012,10,2,0,2,0
2012,11,1,1,7,0.1428571
2012,11,2,0,5,0
2012,12,1,1,9,0.1111111
2012,12,2,2,6,0.3333333
2012,13,1,3,21,0.1428571
2012,13,2,5,13,0.3846154
2012,14,1,7,25,0.28
2012,14,2,4,15,0.2666667
2012,15,1,15,26,0.5769231
2012,15,2,10,25,0.4
2012,16,1,14,23,0.6086957
2012,16,2,14,26,0.5384615
2012,17,1,8,24,0.3333333
2012,17,2,5,14,0.3571429
2012,18,1,0,1,0
2012,18,2,6,14,0.4285714
2012,19,1,3,5,0.6
2012,19,2,1,1,1
2012,20,1,1,1,1
2012,20,2,1,1,1
2013,1,1,0,2,0
2013,1,2,0,1,0
2013,3,1,0,1,0
2013,4,1,0,1,0
2013,5,2,0,1,0
2013,6,2,0,3,0
2013,7,1,1,2,0.5
2013,8,2,0,2,0
2013,9,1,1,1,1
2013,9,2,3,4,0.75
2013,10,1,1,8,0.125
2013,10,2,0,2,0
2013,11,1,3,8,0.375
2013,11,2,2,9,0.2222222
2013,12,1,4,15,0.2666667
2013,12,2,4,9,0.4444444
2013,13,1,7,14,0.5
2013,13,2,3,11,0.2727273
2013,14,1,9,29,0.3103448
2013,14,2,5,14,0.3571429
2013,15,1,12,22,0.5454545
2013,15,2,9,21,0.4285714
2013,16,1,14,26,0.5384615
2013,16,2,9,24,0.375
2013,17,1,13,28,0.4642857
2013,17,2,10,25,0.4
2013,18,1,3,8,0.375
2013,18,2,5,13,0.3846154
2013,19,1,2,4,0.5
2013,19,2,1,4,0.25
2013,20,1,0,1,0
2014,1,1,0,3,0
2014,2,1,0,1,0
2014,4,2,1,1,1
2014,6,2,1,1,1
2014,7,1,1,3,0.3333333
2014,7,2,0,1,0
2014,8,1,1,3,0.3333333
2014,8,2,0,1,0
2014,9,1,2,3,0.6666667
2014,9,2,2,4,0.5
2014,10,1,2,3,0.6666667
2014,10,2,0,3,0
2014,11,1,3,6,0.5
2014,11,2,0,3,0
2014,12,1,4,16,0.25
2014,12,2,0,3,0
2014,13,1,4,14,0.2857143
2014,13,2,5,10,0.5
2014,14,1,11,30,0.3666667
2014,14,2,9,15,0.6
2014,15,1,23,45,0.5111111
2014,15,2,11,29,0.3793103
2014,16,1,8,25,0.32
2014,16,2,8,30,0.2666667
2014,17,1,13,30,0.4333333
2014,17,2,14,23,0.6086957
2014,18,1,6,9,0.6666667
2014,18,2,11,23,0.4782609
2014,19,2,2,7,0.2857143
2014,20,2,1,1,1
2015,1,1,0,1,0
2015,2,2,1,1,1
2015,3,2,0,1,0
2015,5,2,0,1,0
2015,6,1,1,2,0.5
2015,7,1,0,1,0
2015,8,1,2,2,1
2015,8,2,0,3,0
2015,9,1,0,3,0
2015,9,2,0,3,0
2015,10,1,1,5,0.2
2015,10,2,0,2,0
2015,11,1,2,12,0.1666667
2015,11,2,0,3,0
2015,12,1,2,8,0.25
2015,12,2,1,13,0.07692308
2015,13,1,4,13,0.3076923
2015,13,2,3,7,0.4285714
2015,14,1,9,24,0.375
2015,14,2,3,26,0.1153846
2015,15,1,14,33,0.4242424
2015,15,2,8,21,0.3809524
2015,16,1,10,23,0.4347826
2015,16,2,12,28,0.4285714
2015,17,1,10,22,0.4545455
2015,17,2,11,27,0.4074074
2015,18,1,6,10,0.6
2015,18,2,6,12,0.5
2015,19,1,1,3,0.3333333
2015,19,2,1,2,0.5
2016,1,1,0,3,0
2016,4,2,0,1,0
2016,5,1,0,1,0
2016,6,1,1,2,0.5
2016,6,2,1,3,0.3333333
2016,7,2,0,1,0
2016,8,1,1,2,0.5
2016,9,1,0,3,0
2016,9,2,0,5,0
2016,10,1,1,4,0.25
2016,10,2,0,1,0
2016,11,1,0,4,0
2016,11,2,2,7,0.2857143
2016,12,1,4,18,0.2222222
2016,12,2,3,8,0.375
2016,13,1,8,27,0.2962963
2016,13,2,4,12,0.3333333
2016,14,1,5,24,0.2083333
2016,14,2,5,18,0.2777778
2016,15,1,12,28,0.4285714
2016,15,2,9,27,0.3333333
2016,16,1,15,32,0.46875
2016,16,2,10,25,0.4
2016,17,1,4,13,0.3076923
2016,17,2,13,24,0.5416667
2016,18,1,8,13,0.6153846
2016,18,2,9,18,0.5
2016,19,1,1,2,0.5
2016,19,2,1,5,0.2
2016,20,2,0,1,0
2017,1,1,0,2,0
2017,1,2,0,2,0
2017,4,2,0,1,0
2017,5,1,0,1,0
2017,5,2,0,2,0
2017,6,1,0,1,0
2017,6,2,0,2,0
2017,7,1,0,1,0
2017,7,2,0,1,0
2017,8,1,0,2,0
2017,8,2,0,2,0
2017,9,1,0,2,0
2017,9,2,0,2,0
2017,10,1,3,7,0.4285714
2017,10,2,0,4,0
2017,11,1,6,10,0.6
2017,11,2,1,3,0.3333333
2017,12,1,7,11,0.6363636
2017,12,2,1,9,0.1111111
2017,13,1,11,25,0.44
2017,13,2,4,11,0.3636364
2017,14,1,9,26,0.3461538
2017,14,2,7,21,0.3333333
2017,15,1,21,43,0.4883721
2017,15,2,8,35,0.2285714
2017,16,1,9,26,0.3461538
2017,16,2,13,33,0.3939394
2017,17,1,10,20,0.5
2017,17,2,14,25,0.56
2017,18,1,4,12,0.3333333
2017,18,2,7,16,0.4375
2017,19,1,1,2,0.5
2017,19,2,6,10,0.6
2018,1,1,1,2,0.5
2018,1,2,0,1,0
2018,3,1,0,2,0
2018,3,2,1,1,1
2018,5,1,0,1,0
2018,5,2,0,1,0
2018,6,2,0,3,0
2018,7,1,1,1,1
2018,7,2,0,2,0
2018,8,1,0,2,0
2018,8,2,1,1,1
2018,9,2,0,2,0
2018,10,1,3,6,0.5
2018,10,2,0,8,0
2018,11,1,2,6,0.3333333
2018,11,2,0,5,0
2018,12,1,3,9,0.3333333
2018,12,2,0,4,0
2018,13,1,7,30,0.2333333
2018,13,2,3,16,0.1875
2018,14,1,9,19,0.4736842
2018,14,2,8,20,0.4
2018,15,1,10,31,0.3225806
2018,15,2,9,24,0.375
2018,16,1,13,28,0.4642857
2018,16,2,14,34,0.4117647
2018,17,1,5,18,0.2777778
2018,17,2,7,19,0.3684211
2018,18,1,6,10,0.6
2018,18,2,9,20,0.45
2018,19,1,0,1,0
2018,19,2,0,5,0
2019,1,1,2,2,1
2019,1,2,0,3,0
2019,4,1,1,2,0.5
2019,5,2,0,1,0
2019,6,1,1,4,0.25
2019,6,2,0,3,0
2019,7,1,1,2,0.5
2019,7,2,1,3,0.3333333
2019,8,1,0,2,0
2019,8,2,1,2,0.5
2019,9,1,0,2,0
2019,9,2,0,1,0
2019,10,1,1,6,0.1666667
2019,10,2,0,6,0
2019,11,1,3,14,0.2142857
2019,11,2,1,11,0.09090909
2019,12,1,6,20,0.3
2019,12,2,2,16,0.125
2019,13,1,9,19,0.4736842
2019,13,2,2,13,0.1538462
2019,14,1,6,25,0.24
2019,14,2,4,11,0.3636364
2019,15,1,18,47,0.3829787
2019,15,2,16,34,0.4705882
2019,16,1,15,30,0.5
2019,16,2,10,30,0.3333333
2019,17,1,10,23,0.4347826
2019,17,2,14,23,0.6086957
2019,18,1,6,17,0.3529412
2019,18,2,5,13,0.3846154
2019,19,1,3,4,0.75
2019,19,2,2,7,0.2857143
"E7_04_M Andere lokale/kleinere Eingriffe am Pankreas (Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,12,147,8.163265,,
2009,18,144,12.5,,
2010,10,133,7.518797,,
2011,10,124,8.064516,,
2012,4,109,3.669725,,
2013,12,179,6.703911,,
2014,15,198,7.575758,,
2015,14,218,6.422018,,
2016,19,258,7.364341,,
2017,17,259,6.563707,,
2018,18,279,6.451613,,
2019,18,281,6.405694,,
"F1_08_M Perkutane extrakranielle Stentimplantation A. carotis (Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,3,195,1.538462,,
2009,3,213,1.408451,,
2010,7,221,3.167421,,
2011,8,228,3.508772,,
2012,5,248,2.016129,,
2013,12,238,5.042017,,
2014,7,223,3.139013,,
2015,8,277,2.888087,,
2016,16,322,4.968944,,
2017,16,355,4.507042,,
2018,13,397,3.274559,,
2019,25,402,6.218905,,
"F2_08_M Resektion/Ersatz der abdominalen Aorta ohne Aneurysma, OP offen, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,1,1,0,1,0
2008,10,1,1,2,0.5
2008,11,1,0,4,0
2008,11,2,0,1,0
2008,12,1,1,5,0.2
2008,13,1,0,11,0
2008,13,2,0,3,0
2008,14,1,1,7,0.1428571
2008,14,2,0,3,0
2008,15,1,1,3,0.3333333
2008,15,2,0,5,0
2008,16,1,0,4,0
2008,16,2,0,2,0
2008,17,1,0,2,0
2008,17,2,0,1,0
2008,18,1,0,1,0
2008,18,2,1,2,0.5
2009,5,1,0,1,0
2009,10,1,0,4,0
2009,10,2,0,1,0
2009,11,1,0,1,0
2009,11,2,0,2,0
2009,12,1,0,3,0
2009,13,1,0,6,0
2009,13,2,0,2,0
2009,14,1,1,5,0.2
2009,14,2,0,5,0
2009,15,1,0,10,0
2009,15,2,2,4,0.5
2009,16,1,0,4,0
2009,16,2,0,1,0
2010,1,1,0,1,0
2010,7,1,0,1,0
2010,8,1,0,2,0
2010,8,2,0,1,0
2010,9,1,0,1,0
2010,9,2,0,1,0
2010,10,1,0,4,0
2010,10,2,0,1,0
2010,11,1,0,1,0
2010,11,2,0,1,0
2010,12,1,1,6,0.1666667
2010,12,2,0,1,0
2010,13,1,0,8,0
2010,13,2,0,2,0
2010,14,1,0,3,0
2010,14,2,0,1,0
2010,15,1,1,7,0.1428571
2010,16,1,0,5,0
2010,16,2,0,1,0
2010,18,1,0,2,0
2011,1,1,0,3,0
2011,1,2,0,1,0
2011,2,2,0,1,0
2011,8,1,0,1,0
2011,9,1,0,1,0
2011,10,1,0,2,0
2011,11,1,0,4,0
2011,11,2,0,4,0
2011,12,1,2,5,0.4
2011,12,2,0,2,0
2011,13,1,1,6,0.1666667
2011,13,2,0,2,0
2011,14,1,0,11,0
2011,15,1,0,4,0
2011,16,1,1,5,0.2
2011,17,1,0,1,0
2011,18,1,0,1,0
2012,1,1,1,12,0.08333333
2012,1,2,0,4,0
2012,3,1,0,1,0
2012,4,1,0,1,0
2012,8,1,0,2,0
2012,10,1,0,1,0
2012,11,1,0,3,0
2012,12,1,0,5,0
2012,12,2,0,2,0
2012,13,1,1,9,0.1111111
2012,13,2,0,1,0
2012,14,1,0,5,0
2012,14,2,0,3,0
2012,15,1,0,3,0
2012,15,2,0,1,0
2012,16,1,0,1,0
2012,16,2,0,1,0
2012,17,2,0,2,0
2012,18,1,0,1,0
2013,1,1,0,9,0
2013,1,2,0,3,0
2013,2,1,0,1,0
2013,4,2,0,1,0
2013,9,1,0,2,0
2013,9,2,0,1,0
2013,10,1,0,2,0
2013,10,2,0,1,0
2013,11,1,0,6,0
2013,11,2,0,3,0
2013,12,1,0,7,0
2013,12,2,0,1,0
2013,13,1,0,6,0
2013,13,2,0,4,0
2013,14,1,0,7,0
2013,14,2,0,3,0
2013,15,1,0,9,0
2013,15,2,0,5,0
2013,16,1,0,2,0
2013,17,1,1,4,0.25
2013,20,1,0,1,0
2014,1,1,0,2,0
2014,1,2,0,1,0
2014,6,1,0,1,0
2014,8,1,1,3,0.3333333
2014,10,1,0,2,0
2014,11,1,2,7,0.2857143
2014,12,1,1,5,0.2
2014,12,2,0,3,0
2014,13,1,0,3,0
2014,13,2,0,1,0
2014,14,1,0,5,0
2014,14,2,0,5,0
2014,15,1,0,5,0
2014,15,2,0,2,0
2014,16,1,1,2,0.5
2014,17,2,1,3,0.3333333
2014,19,1,1,1,1
2015,8,1,0,1,0
2015,9,1,0,1,0
2015,9,2,0,1,0
2015,10,1,0,3,0
2015,10,2,0,1,0
2015,11,1,0,3,0
2015,11,2,0,3,0
2015,12,1,0,5,0
2015,12,2,0,3,0
2015,13,1,0,3,0
2015,13,2,0,3,0
2015,14,1,0,4,0
2015,14,2,0,4,0
2015,15,1,0,6,0
2015,16,1,0,4,0
2015,16,2,0,2,0
2015,18,1,0,1,0
2016,6,1,0,1,0
2016,7,1,0,1,0
2016,8,1,0,1,0
2016,9,1,0,1,0
2016,10,1,1,7,0.1428571
2016,11,1,0,8,0
2016,12,1,0,9,0
2016,12,2,0,1,0
2016,13,1,1,8,0.125
2016,13,2,0,5,0
2016,14,1,1,10,0.1
2016,14,2,0,2,0
2016,15,1,0,6,0
2016,15,2,0,2,0
2016,16,1,0,5,0
2016,17,1,1,4,0.25
2016,18,1,0,1,0
2017,2,2,0,1,0
2017,5,1,0,1,0
2017,6,1,0,1,0
2017,9,2,0,1,0
2017,10,1,0,4,0
2017,10,2,0,1,0
2017,11,1,0,9,0
2017,11,2,0,2,0
2017,12,1,1,6,0.1666667
2017,12,2,0,1,0
2017,13,1,0,14,0
2017,13,2,0,2,0
2017,14,1,1,7,0.1428571
2017,14,2,0,1,0
2017,15,1,1,7,0.1428571
2017,15,2,0,3,0
2017,16,1,0,3,0
2017,17,2,0,2,0
2017,18,1,0,2,0
2017,19,2,0,1,0
2018,1,1,0,1,0
2018,8,1,0,3,0
2018,9,1,0,2,0
2018,10,1,0,3,0
2018,10,2,0,1,0
2018,11,1,0,4,0
2018,12,1,0,9,0
2018,12,2,1,4,0.25
2018,13,1,0,7,0
2018,13,2,0,2,0
2018,14,1,1,9,0.1111111
2018,14,2,1,4,0.25
2018,15,1,0,4,0
2018,15,2,0,4,0
2018,16,1,0,6,0
2018,17,1,0,2,0
2018,18,1,0,1,0
2019,1,1,0,1,0
2019,1,2,0,1,0
2019,5,1,0,1,0
2019,8,1,0,1,0
2019,9,1,0,2,0
2019,10,1,0,3,0
2019,10,2,0,2,0
2019,11,1,0,4,0
2019,11,2,0,3,0
2019,12,1,1,7,0.1428571
2019,12,2,0,2,0
2019,13,1,0,9,0
2019,13,2,1,1,1
2019,14,1,0,5,0
2019,14,2,0,4,0
2019,15,1,1,13,0.07692308
2019,15,2,0,5,0
2019,16,1,0,6,0
2019,16,2,0,1,0
2019,17,1,0,2,0
E4_12_F Stationre Behandlungen bei Colitis ulcerosa oder Morbus Crohn (als HD oder ND) ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2008,3890,,,,
2009,4078,,,,
2010,4117,,,,
2011,4338,,,,
2012,4518,,,,
2013,4536,,,,
2014,5153,,,,
2015,5357,,,,
2016,5435,,,,
2017,5877,,,,
2018,5964,,,,
2019,6171,,,,
"E2_02_M Herniotomie mit OP am Darm, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,20,323,6.19195,,
2009,22,301,7.30897,,
2010,17,318,5.345912,,
2011,24,378,6.349206,,
2012,25,390,6.410256,,
2013,26,419,6.205251,,
2014,20,455,4.395604,,
2015,15,440,3.409091,,
2016,18,461,3.904555,,
2017,22,484,4.545455,,
2018,19,503,3.777336,,
2019,23,492,4.674797,,
"F4_01_M Amputation im Fussbereich, kein Trauma, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,1,1,0,12,0
2008,1,2,0,8,0
2008,2,1,0,1,0
2008,3,1,0,1,0
2008,3,2,0,2,0
2008,4,1,0,2,0
2008,4,2,0,1,0
2008,5,1,0,1,0
2008,6,1,0,3,0
2008,6,2,0,1,0
2008,7,1,0,3,0
2008,7,2,0,2,0
2008,8,1,0,7,0
2008,8,2,0,10,0
2008,9,1,0,14,0
2008,9,2,0,3,0
2008,10,1,0,28,0
2008,10,2,0,19,0
2008,11,1,0,46,0
2008,11,2,0,21,0
2008,12,1,0,102,0
2008,12,2,0,22,0
2008,13,1,1,126,0.007936508
2008,13,2,1,39,0.02564103
2008,14,1,3,181,0.01657459
2008,14,2,0,44,0
2008,15,1,3,178,0.01685393
2008,15,2,1,75,0.01333333
2008,16,1,6,182,0.03296703
2008,16,2,3,102,0.02941176
2008,17,1,2,153,0.0130719
2008,17,2,8,127,0.06299213
2008,18,1,7,90,0.07777778
2008,18,2,3,92,0.0326087
2008,19,1,1,23,0.04347826
2008,19,2,0,35,0
2008,20,1,0,5,0
2008,20,2,1,11,0.09090909
2009,1,1,0,9,0
2009,1,2,0,19,0
2009,3,1,0,3,0
2009,3,2,0,2,0
2009,4,1,0,2,0
2009,4,2,0,4,0
2009,5,1,0,2,0
2009,5,2,0,3,0
2009,6,1,0,1,0
2009,6,2,0,1,0
2009,7,1,0,2,0
2009,7,2,0,2,0
2009,8,1,0,3,0
2009,8,2,0,4,0
2009,9,1,0,16,0
2009,9,2,0,4,0
2009,10,1,0,33,0
2009,10,2,0,11,0
2009,11,1,0,37,0
2009,11,2,0,19,0
2009,12,1,0,90,0
2009,12,2,0,23,0
2009,13,1,1,121,0.008264463
2009,13,2,0,27,0
2009,14,1,3,139,0.02158273
2009,14,2,1,45,0.02222222
2009,15,1,3,177,0.01694915
2009,15,2,2,64,0.03125
2009,16,1,9,177,0.05084746
2009,16,2,2,94,0.0212766
2009,17,1,9,176,0.05113636
2009,17,2,5,118,0.04237288
2009,18,1,9,115,0.07826087
2009,18,2,4,82,0.04878049
2009,19,1,3,31,0.09677419
2009,19,2,2,28,0.07142857
2009,20,1,2,8,0.25
2009,20,2,0,14,0
2010,1,1,0,5,0
2010,1,2,0,11,0
2010,2,1,0,1,0
2010,3,1,0,1,0
2010,4,2,0,1,0
2010,5,2,0,2,0
2010,6,1,0,1,0
2010,6,2,0,3,0
2010,7,1,0,5,0
2010,7,2,0,2,0
2010,8,1,0,10,0
2010,8,2,0,3,0
2010,9,1,0,18,0
2010,9,2,0,6,0
2010,10,1,0,23,0
2010,10,2,0,11,0
2010,11,1,1,55,0.01818182
2010,11,2,0,18,0
2010,12,1,0,80,0
2010,12,2,0,21,0
2010,13,1,2,131,0.01526718
2010,13,2,0,31,0
2010,14,1,1,183,0.005464481
2010,14,2,0,45,0
2010,15,1,9,177,0.05084746
2010,15,2,2,78,0.02564103
2010,16,1,9,206,0.04368932
2010,16,2,5,87,0.05747126
2010,17,1,4,157,0.02547771
2010,17,2,5,128,0.0390625
2010,18,1,7,102,0.06862745
2010,18,2,2,103,0.01941748
2010,19,1,4,37,0.1081081
2010,19,2,4,49,0.08163265
2010,20,1,0,3,0
2010,20,2,1,14,0.07142857
2011,1,1,0,8,0
2011,1,2,0,3,0
2011,2,1,0,2,0
2011,3,1,0,2,0
2011,4,1,0,2,0
2011,4,2,0,1,0
2011,6,1,0,4,0
2011,6,2,0,2,0
2011,7,1,0,1,0
2011,7,2,0,2,0
2011,8,1,0,7,0
2011,8,2,0,2,0
2011,9,1,1,14,0.07142857
2011,9,2,0,5,0
2011,10,1,0,28,0
2011,10,2,1,12,0.08333333
2011,11,1,0,40,0
2011,11,2,0,9,0
2011,12,1,0,86,0
2011,12,2,0,18,0
2011,13,1,1,142,0.007042254
2011,13,2,1,31,0.03225806
2011,14,1,1,154,0.006493506
2011,14,2,1,50,0.02
2011,15,1,5,198,0.02525253
2011,15,2,3,73,0.04109589
2011,16,1,7,219,0.03196347
2011,16,2,2,94,0.0212766
2011,17,1,8,172,0.04651163
2011,17,2,3,109,0.02752294
2011,18,1,9,99,0.09090909
2011,18,2,3,115,0.02608696
2011,19,1,3,26,0.1153846
2011,19,2,3,45,0.06666667
2011,20,1,1,3,0.3333333
2011,20,2,0,10,0
2012,1,1,0,6,0
2012,1,2,0,7,0
2012,2,1,0,1,0
2012,3,2,0,1,0
2012,5,1,0,3,0
2012,5,2,0,2,0
2012,6,1,0,1,0
2012,6,2,0,1,0
2012,7,1,0,3,0
2012,8,1,0,10,0
2012,8,2,0,2,0
2012,9,1,0,14,0
2012,9,2,0,4,0
2012,10,1,0,40,0
2012,10,2,0,6,0
2012,11,1,0,47,0
2012,11,2,0,21,0
2012,12,1,1,103,0.009708738
2012,12,2,0,20,0
2012,13,1,2,134,0.01492537
2012,13,2,1,28,0.03571429
2012,14,1,2,172,0.01162791
2012,14,2,0,47,0
2012,15,1,4,192,0.02083333
2012,15,2,3,55,0.05454545
2012,16,1,8,196,0.04081633
2012,16,2,2,101,0.01980198
2012,17,1,5,174,0.02873563
2012,17,2,0,128,0
2012,18,1,4,103,0.03883495
2012,18,2,6,95,0.06315789
2012,19,1,0,28,0
2012,19,2,1,44,0.02272727
2012,20,1,0,6,0
2012,20,2,0,10,0
2013,1,1,0,7,0
2013,1,2,0,2,0
2013,2,2,0,1,0
2013,4,1,0,2,0
2013,5,1,0,4,0
2013,6,1,0,1,0
2013,6,2,0,3,0
2013,7,1,0,2,0
2013,7,2,0,2,0
2013,8,1,0,5,0
2013,8,2,0,3,0
2013,9,1,1,20,0.05
2013,9,2,0,8,0
2013,10,1,0,34,0
2013,10,2,0,8,0
2013,11,1,0,47,0
2013,11,2,1,14,0.07142857
2013,12,1,1,98,0.01020408
2013,12,2,0,21,0
2013,13,1,1,126,0.007936508
2013,13,2,1,29,0.03448276
2013,14,1,3,174,0.01724138
2013,14,2,1,64,0.015625
2013,15,1,12,213,0.05633803
2013,15,2,1,59,0.01694915
2013,16,1,11,193,0.05699482
2013,16,2,1,94,0.0106383
2013,17,1,6,180,0.03333333
2013,17,2,4,95,0.04210526
2013,18,1,10,120,0.08333333
2013,18,2,2,107,0.01869159
2013,19,1,5,34,0.1470588
2013,19,2,3,50,0.06
2013,20,1,0,3,0
2013,20,2,0,11,0
2014,1,1,0,3,0
2014,3,2,0,2,0
2014,5,1,0,4,0
2014,5,2,0,2,0
2014,6,1,0,2,0
2014,6,2,0,2,0
2014,7,1,0,3,0
2014,7,2,0,2,0
2014,8,1,0,6,0
2014,8,2,0,6,0
2014,9,1,0,8,0
2014,9,2,0,5,0
2014,10,1,0,32,0
2014,10,2,0,11,0
2014,11,1,1,49,0.02040816
2014,11,2,0,20,0
2014,12,1,1,103,0.009708738
2014,12,2,0,27,0
2014,13,1,0,121,0
2014,13,2,0,24,0
2014,14,1,4,185,0.02162162
2014,14,2,1,53,0.01886792
2014,15,1,3,187,0.01604278
2014,15,2,2,90,0.02222222
2014,16,1,4,197,0.02030457
2014,16,2,1,99,0.01010101
2014,17,1,15,196,0.07653061
2014,17,2,4,113,0.03539823
2014,18,1,10,120,0.08333333
2014,18,2,2,94,0.0212766
2014,19,1,3,45,0.06666667
2014,19,2,2,48,0.04166667
2014,20,1,0,7,0
2014,20,2,0,11,0
2015,1,1,0,4,0
2015,1,2,0,5,0
2015,2,1,0,1,0
2015,2,2,0,1,0
2015,4,1,0,2,0
2015,4,2,0,1,0
2015,5,1,0,4,0
2015,6,1,0,4,0
2015,6,2,0,2,0
2015,7,1,0,4,0
2015,8,1,0,2,0
2015,8,2,0,2,0
2015,9,1,0,9,0
2015,9,2,0,4,0
2015,10,1,0,31,0
2015,10,2,0,12,0
2015,11,1,0,54,0
2015,11,2,0,17,0
2015,12,1,1,95,0.01052632
2015,12,2,0,20,0
2015,13,1,2,123,0.01626016
2015,13,2,0,28,0
2015,14,1,4,173,0.02312139
2015,14,2,0,65,0
2015,15,1,6,199,0.03015075
2015,15,2,1,76,0.01315789
2015,16,1,11,230,0.04782609
2015,16,2,2,86,0.02325581
2015,17,1,12,206,0.05825243
2015,17,2,2,128,0.015625
2015,18,1,8,137,0.05839416
2015,18,2,4,100,0.04
2015,19,1,1,48,0.02083333
2015,19,2,4,54,0.07407407
2015,20,1,0,5,0
2015,20,2,0,13,0
2016,1,1,0,5,0
2016,1,2,0,2,0
2016,2,2,0,2,0
2016,4,1,0,2,0
2016,5,1,0,3,0
2016,5,2,0,1,0
2016,6,1,0,3,0
2016,7,1,0,4,0
2016,7,2,0,4,0
2016,8,1,0,1,0
2016,9,1,0,10,0
2016,9,2,0,2,0
2016,10,1,0,29,0
2016,10,2,0,5,0
2016,11,1,0,44,0
2016,11,2,0,17,0
2016,12,1,1,92,0.01086957
2016,12,2,0,20,0
2016,13,1,2,141,0.0141844
2016,13,2,1,34,0.02941176
2016,14,1,4,208,0.01923077
2016,14,2,1,53,0.01886792
2016,15,1,4,234,0.01709402
2016,15,2,0,70,0
2016,16,1,8,216,0.03703704
2016,16,2,0,88,0
2016,17,1,13,230,0.05652174
2016,17,2,4,130,0.03076923
2016,18,1,11,144,0.07638889
